Multi-objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverintermediate
SelectionFcn:      @selectiontournament
MutationFcn:       @mutationadaptfeasible

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  492         98400       0.000317839          0.407587
  493         98600       0.000355687          0.461837
  494         98800       0.000352754          0.453599
  495         99000       0.000350358          0.453758
  496         99200       0.000322847          0.421848
  497         99400       0.000352414          0.727782
  498         99600       0.000380429           0.45722
  499         99800       0.000370356          0.441516
  500        100000       0.000368451          0.443695
  501        100200       0.000365567          0.438965
  502        100400        0.00036176          0.433139
  503        100600       0.000346855          0.732678
  504        100800       0.000346438          0.434682
  505        101000       0.000345579          0.432791
  506        101200       0.000368146          0.458597
  507        101400       0.000475783          0.596944
  508        101600       0.000474233          0.601639
  509        101800       0.000477163          0.597832
  510        102000        0.00045702          0.571649

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  511        102200        0.00041047          0.501954
  512        102400       0.000529052          0.644935
  513        102600       0.000470056          0.593347
  514        102800       0.000465422          0.590529
  515        103000       0.000463719          0.581181
  516        103200       0.000379426          0.489834
  517        103400       0.000380334          0.504611
  518        103600       0.000380245          0.478757
  519        103800       0.000432973          0.552446
  520        104000       0.000325094          0.426236
  521        104200       0.000313281          0.402501
  522        104400       0.000303501          0.387002
  523        104600       0.000269139          0.347308
  524        104800       0.000272654          0.357984
  525        105000        0.00033275          0.739289
  526        105200       0.000400908          0.467808
  527        105400       0.000347028          0.410132
  528        105600       0.000315651           0.71977
  529        105800        0.00031989          0.395273
  530        106000       0.000275955          0.360234
  531        106200       0.000270957          0.348359
  532        106400       0.000497603          0.908249
  533        106600       0.000498135          0.568305
  534        106800       0.000495942          0.571401
  535        107000       0.000493164          0.552399
  536        107200       0.000489117          0.567299
  537        107400       0.000486253          0.551141
  538        107600       0.000487051          0.559039
  539        107800       0.000492287          0.559988
  540        108000        0.00048238          0.547463

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  541        108200       0.000482269          0.547727
  542        108400       0.000471011          0.545186
  543        108600       0.000470904          0.537467
  544        108800       0.000468038          0.538867
  545        109000       0.000452327          0.511149
  546        109200       0.000459192            0.5388
  547        109400       0.000451421          0.510137
  548        109600       0.000447297          0.504369
  549        109800       0.000450011          0.516566
  550        110000       0.000476703          0.546365
  551        110200       0.000477225          0.538381
  552        110400       0.000434354          0.746711
