Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  626           119150           2.627           3.701        0
  627           119340           2.627           4.747        1
  628           119530           2.627           4.604        0
  629           119720           2.627           5.285        0
  630           119910           2.627           10.81        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  631           120100           2.627           10.52        1
  632           120290           2.627            11.3        2
  633           120480           2.627           8.866        0
  634           120670           2.627            9.08        1
  635           120860           2.627           7.536        2
  636           121050           2.627           5.244        3
  637           121240           2.627           4.569        4
  638           121430           2.627           4.063        5
  639           121620           2.627           3.243        6
  640           121810           2.627           3.054        0
  641           122000           2.627           2.863        0
  642           122190           2.627           2.888        0
  643           122380           2.627           2.957        1
  644           122570           2.627           2.909        0
  645           122760           2.627           3.011        1
  646           122950           2.627           2.938        0
  647           123140           2.627           3.129        0
  648           123330           2.627            3.62        0
  649           123520           2.627           4.139        1
  650           123710           2.627           4.306        2
  651           123900           2.627           3.909        3
  652           124090           2.627           3.273        4
  653           124280           2.627            3.04        5
  654           124470           2.627           2.863        0
  655           124660           2.627           2.798        0
  656           124850           2.627           2.784        1
  657           125040           2.627           2.719        0
  658           125230           2.627           2.759        0
  659           125420           2.627           2.917        0
  660           125610           2.627           3.522        1

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  661           125800           2.627           3.278        2
  662           125990           2.627           3.119        3
  663           126180           2.627           2.891        0
  664           126370           2.627           2.809        0
  665           126560           2.627           2.984        1
  666           126750           2.627           2.935        0
  667           126940           2.626           3.048        0
  668           127130           2.626           3.727        1
  669           127320           2.626           3.336        0
  670           127510           2.626           3.658        1
  671           127700           2.626           3.513        0
  672           127890           2.626           3.794        0
  673           128080           2.626           4.732        0
  674           128270           2.626           5.951        0
  675           128460           2.626           9.429        0
  676           128650           2.626           15.71        1
  677           128840           2.626           15.76        0
Optimization terminated: time limit exceeded.
