Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  798           151830            3.45           4.392        4
  799           152020            3.45           4.046        0
  800           152210            3.45           4.119        1
  801           152400            3.45           4.265        2
  802           152590           3.449           4.333        0
  803           152780           3.449           4.258        0
  804           152970           3.449           4.219        1
  805           153160           3.449           4.185        0
  806           153350           3.449            4.31        1
Optimization terminated: time limit exceeded.
