Single objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverscattered
SelectionFcn:      @selectionstochunif
MutationFcn:       @mutationadaptfeasible

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  339            64620           3.379           9.947        0
  340            64810           3.379           12.83        0
  341            65000           3.379           16.51        0
  342            65190           3.379           22.68        0
  343            65380           3.379           25.92        1
  344            65570           3.379           32.23        0
  345            65760           3.379           40.83        0
  346            65950           3.379           39.93        1
  347            66140           3.379           33.37        2
  348            66330           3.379           25.82        3
  349            66520           3.379           20.47        4
  350            66710           3.379           17.48        5
  351            66900           3.379            17.8        6
  352            67090           3.379           14.12        7
  353            67280           3.379           9.611        8
  354            67470           3.379           7.521        9
  355            67660           3.379           5.667       10
  356            67850           3.379           3.947        0
  357            68040           3.379           3.749        1
  358            68230           3.379           3.651        2
  359            68420           3.379           3.442        0
  360            68610           3.379           3.438        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  361            68800           3.379           3.472        0
  362            68990           3.379           3.651        1
  363            69180           3.379           3.588        0
  364            69370           3.379           3.616        0
  365            69560           3.379           3.998        1
  366            69750           3.379           3.902        2
  367            69940           3.379           3.702        3
  368            70130           3.379           3.571        4
  369            70320           3.379             3.5        0
  370            70510           3.379           3.481        1
  371            70700           3.379           3.442        0
  372            70890           3.379            3.45        1
  373            71080           3.379           3.396        2
  374            71270           3.379           3.389        0
  375            71460           3.379           3.395        0
  376            71650           3.379           3.401        1
  377            71840           3.379           3.399        0
  378            72030           3.379           3.408        0
  379            72220           3.379           3.472        0
  380            72410           3.379           3.685        1
  381            72600           3.379            3.62        0
  382            72790           3.379           3.702        1
  383            72980           3.379           3.623        2
  384            73170           3.379           3.484        0
  385            73360           3.379           3.528        1
  386            73550           3.379           3.486        0
  387            73740           3.379           3.458        1
  388            73930           3.379           3.457        0
  389            74120           3.379           3.494        0
  390            74310           3.379           3.643        0

                                  Best           Mean      Stall
Generation      Func-count        f(x)           f(x)    Generations
  391            74500           3.379           3.994        0
  392            74690           3.379           5.453        1
Optimization terminated: average change in the fitness value less than options.FunctionTolerance.
